Date,User_ID,Session_ID,Source,Medium,Country,Device,Page,Page_Order,Engagement_Time,Converted,User_Type
2026-01-05,U1009,S3142,Organic,Google,UK,Desktop,Checkout,1,36,1,New
2026-01-05,U1009,S3142,Organic,Google,UK,Desktop,Pricing,2,160,1,New
2026-01-05,U1009,S3142,Organic,Google,UK,Desktop,Contact,3,215,1,New
2026-01-05,U1012,S3148,Email,Newsletter,India,Mobile,Product,1,84,0,New
2026-01-05,U1012,S3148,Email,Newsletter,India,Mobile,Contact,2,291,0,New
2026-01-05,U1012,S3148,Email,Newsletter,India,Mobile,Blog,3,40,0,New
2026-01-05,U1021,S3170,Referral,PartnerSite,UK,Desktop,Checkout,1,94,1,New
2026-01-05,U1021,S3170,Referral,PartnerSite,UK,Desktop,Product,2,110,1,New
2026-01-05,U1021,S3170,Referral,PartnerSite,UK,Desktop,Blog,3,279,1,New
2026-01-05,U95,S318,Social,Instagram,Canada,Mobile,Blog,1,86,0,New
2026-01-05,U95,S318,Social,Instagram,Canada,Mobile,Home,2,268,0,New
2026-01-05,U1039,S3221,Social,Instagram,USA,Desktop,Contact,1,152,0,New
2026-01-05,U1039,S3221,Social,Instagram,USA,Desktop,Blog,2,125,0,New
2026-01-05,U1039,S3221,Social,Instagram,USA,Desktop,Checkout,3,30,0,New
2026-01-05,U1069,S3307,Organic,Google,UK,Mobile,Checkout,1,87,0,Returning
2026-01-05,U1069,S3307,Organic,Google,UK,Mobile,Contact,2,195,0,Returning
2026-01-05,U1069,S3307,Organic,Google,UK,Mobile,Pricing,3,139,0,Returning
2026-01-05,U1071,S3316,Social,Instagram,Australia,Mobile,Product,1,280,0,Returning
2026-01-05,U1071,S3316,Social,Instagram,Australia,Mobile,Blog,2,105,0,Returning
2026-01-05,U1071,S3316,Social,Instagram,Australia,Mobile,Contact,3,197,0,Returning
2026-01-05,U1081,S3344,Social,Instagram,UK,Mobile,Contact,1,275,0,New
2026-01-05,U1081,S3344,Social,Instagram,UK,Mobile,Blog,2,122,0,New
2026-01-05,U1101,S3399,Organic,Google,USA,Mobile,Pricing,1,147,1,New
2026-01-05,U1101,S3399,Organic,Google,USA,Mobile,Checkout,2,285,1,New
2026-01-05,U1129,S3473,Social,Instagram,Canada,Mobile,Contact,1,63,0,New
2026-01-05,U1129,S3473,Social,Instagram,Canada,Mobile,Checkout,2,54,0,New
2026-01-05,U1129,S3473,Social,Instagram,Canada,Mobile,Product,3,124,0,New
2026-01-05,U1129,S3473,Social,Instagram,Canada,Mobile,Home,4,267,0,New
2026-01-05,U1150,S3537,Direct,Website,India,Mobile,Home,1,211,0,New
2026-01-05,U1151,S3542,Organic,Google,Australia,Mobile,Checkout,1,215,0,New
2026-01-05,U1151,S3542,Organic,Google,Australia,Mobile,Product,2,60,0,New
2026-01-05,U1151,S3542,Organic,Google,Australia,Mobile,Blog,3,162,0,New
2026-01-05,U1151,S3542,Organic,Google,Australia,Mobile,Pricing,4,53,0,New
2026-01-05,U1153,S3547,Social,Instagram,Canada,Mobile,Pricing,1,27,0,New
2026-01-05,U1180,S3622,Organic,Google,India,Desktop,Checkout,1,41,1,New
2026-01-05,U122,S399,Social,Instagram,India,Mobile,Contact,1,28,0,New
2026-01-05,U1292,S3994,Organic,Google,Australia,Desktop,Checkout,1,223,1,New
2026-01-05,U1292,S3994,Organic,Google,Australia,Desktop,Product,2,214,1,New
2026-01-05,U1292,S3994,Organic,Google,Australia,Desktop,Pricing,3,190,1,New
2026-01-05,U1292,S3994,Organic,Google,Australia,Desktop,Blog,4,287,1,New
2026-01-05,U1292,S3995,Email,Newsletter,Australia,Mobile,Home,1,139,1,Returning
2026-01-05,U1292,S3995,Email,Newsletter,Australia,Mobile,Product,2,100,1,Returning
2026-01-05,U1292,S3995,Email,Newsletter,Australia,Mobile,Checkout,3,114,1,Returning
2026-01-05,U1294,S4003,Direct,Website,India,Desktop,Pricing,1,297,0,Returning
2026-01-05,U1294,S4003,Direct,Website,India,Desktop,Home,2,220,0,Returning
2026-01-05,U1294,S4003,Direct,Website,India,Desktop,Blog,3,48,0,Returning
2026-01-05,U1294,S4003,Direct,Website,India,Desktop,Product,4,238,0,Returning
2026-01-05,U123,S401,Direct,Website,USA,Desktop,Contact,1,127,0,New
2026-01-05,U1322,S4099,Organic,Google,UK,Mobile,Product,1,50,0,New
2026-01-05,U1322,S4099,Organic,Google,UK,Mobile,Pricing,2,37,0,New
2026-01-05,U1322,S4099,Organic,Google,UK,Mobile,Home,3,164,0,New
2026-01-05,U1333,S4133,Direct,Website,Canada,Mobile,Pricing,1,197,0,New
2026-01-05,U1337,S4146,Social,Instagram,Australia,Desktop,Product,1,215,0,New
2026-01-05,U1337,S4146,Social,Instagram,Australia,Desktop,Pricing,2,228,0,New
2026-01-05,U1337,S4146,Social,Instagram,Australia,Desktop,Checkout,3,139,0,New
2026-01-05,U1337,S4146,Social,Instagram,Australia,Desktop,Home,4,260,0,New
2026-01-05,U128,S416,Referral,PartnerSite,UK,Mobile,Contact,1,182,0,New
2026-01-05,U128,S416,Referral,PartnerSite,UK,Mobile,Product,2,98,0,New
2026-01-05,U128,S416,Referral,PartnerSite,UK,Mobile,Blog,3,37,0,New
2026-01-05,U1355,S4201,Organic,Google,India,Desktop,Product,1,290,0,New
2026-01-05,U1355,S4201,Organic,Google,India,Desktop,Contact,2,82,0,New
2026-01-05,U1355,S4201,Organic,Google,India,Desktop,Home,3,133,0,New
2026-01-05,U1355,S4201,Organic,Google,India,Desktop,Blog,4,150,0,New
2026-01-05,U1358,S4214,Organic,Google,Canada,Mobile,Product,1,222,1,New
2026-01-05,U1358,S4214,Organic,Google,Canada,Mobile,Blog,2,136,1,New
2026-01-05,U1358,S4214,Organic,Google,Canada,Mobile,Checkout,3,214,1,New
2026-01-05,U1358,S4214,Organic,Google,Canada,Mobile,Pricing,4,145,1,New
2026-01-05,U1366,S4240,Organic,Google,USA,Desktop,Product,1,145,0,New
2026-01-05,U1366,S4240,Organic,Google,USA,Desktop,Pricing,2,37,0,New
2026-01-05,U1366,S4240,Organic,Google,USA,Desktop,Home,3,293,0,New
2026-01-05,U1366,S4240,Organic,Google,USA,Desktop,Contact,4,99,0,New
2026-01-05,U1380,S4279,Referral,PartnerSite,UK,Mobile,Product,1,229,1,Returning
2026-01-05,U1380,S4279,Referral,PartnerSite,UK,Mobile,Checkout,2,168,1,Returning
2026-01-05,U1380,S4279,Referral,PartnerSite,UK,Mobile,Home,3,81,1,Returning
2026-01-05,U1439,S4460,Organic,Google,Australia,Desktop,Product,1,254,0,New
2026-01-05,U1442,S4469,Organic,Google,USA,Mobile,Blog,1,106,0,New
2026-01-05,U1442,S4469,Organic,Google,USA,Mobile,Checkout,2,174,0,New
2026-01-05,U1442,S4469,Organic,Google,USA,Mobile,Product,3,24,0,New
2026-01-05,U1472,S4548,Direct,Website,UK,Desktop,Product,1,286,0,New
2026-01-05,U1472,S4548,Direct,Website,UK,Desktop,Blog,2,132,0,New
2026-01-05,U1472,S4549,Email,Newsletter,India,Mobile,Pricing,1,286,0,Returning
2026-01-05,U1472,S4549,Email,Newsletter,India,Mobile,Blog,2,290,0,Returning
2026-01-05,U1476,S4568,Organic,Google,Australia,Mobile,Checkout,1,56,1,Returning
2026-01-05,U1488,S4605,Organic,Google,Canada,Mobile,Product,1,108,0,Returning
2026-01-05,U1488,S4605,Organic,Google,Canada,Mobile,Home,2,296,0,Returning
2026-01-05,U1524,S4706,Referral,PartnerSite,UK,Mobile,Contact,1,50,0,New
2026-01-05,U1524,S4706,Referral,PartnerSite,UK,Mobile,Pricing,2,167,0,New
2026-01-05,U1524,S4706,Referral,PartnerSite,UK,Mobile,Product,3,25,0,New
2026-01-05,U1524,S4706,Referral,PartnerSite,UK,Mobile,Blog,4,143,0,New
2026-01-05,U1597,S4916,Email,Newsletter,USA,Mobile,Blog,1,36,0,New
2026-01-05,U1622,S4989,Organic,Google,USA,Mobile,Product,1,148,0,New
2026-01-05,U1622,S4989,Organic,Google,USA,Mobile,Contact,2,261,0,New
2026-01-05,U1622,S4989,Organic,Google,USA,Mobile,Pricing,3,116,0,New
2026-01-05,U1622,S4989,Organic,Google,USA,Mobile,Home,4,120,0,New
2026-01-05,U1630,S5015,Direct,Website,India,Mobile,Home,1,196,0,Returning
2026-01-05,U1630,S5015,Direct,Website,India,Mobile,Pricing,2,197,0,Returning
2026-01-05,U1630,S5015,Direct,Website,India,Mobile,Product,3,107,0,Returning
2026-01-05,U160,S503,Social,Instagram,Canada,Mobile,Checkout,1,236,0,New
2026-01-05,U1660,S5102,Email,Newsletter,Canada,Mobile,Contact,1,248,1,Returning
2026-01-05,U1660,S5102,Email,Newsletter,Canada,Mobile,Pricing,2,188,1,Returning
2026-01-05,U1660,S5102,Email,Newsletter,Canada,Mobile,Blog,3,51,1,Returning
2026-01-05,U1660,S5102,Email,Newsletter,Canada,Mobile,Checkout,4,266,1,Returning
2026-01-05,U1668,S5123,Direct,Website,UK,Mobile,Blog,1,229,0,New
2026-01-05,U1668,S5123,Direct,Website,UK,Mobile,Home,2,207,0,New
2026-01-05,U1668,S5123,Direct,Website,UK,Mobile,Product,3,119,0,New
2026-01-05,U1668,S5123,Direct,Website,UK,Mobile,Checkout,4,111,0,New
2026-01-05,U1748,S5370,Email,Newsletter,Australia,Mobile,Contact,1,107,0,New
2026-01-05,U1771,S5435,Social,Instagram,USA,Mobile,Product,1,277,0,New
2026-01-05,U1771,S5435,Social,Instagram,USA,Mobile,Home,2,42,0,New
2026-01-05,U1771,S5435,Social,Instagram,USA,Mobile,Pricing,3,54,0,New
2026-01-05,U1771,S5435,Social,Instagram,USA,Mobile,Contact,4,221,0,New
2026-01-05,U1779,S5451,Direct,Website,Canada,Desktop,Pricing,1,300,0,New
2026-01-05,U175,S551,Social,Instagram,Canada,Mobile,Home,1,165,0,New
2026-01-05,U175,S551,Social,Instagram,Canada,Mobile,Blog,2,215,0,New
2026-01-05,U175,S551,Social,Instagram,Canada,Mobile,Contact,3,142,0,New
2026-01-05,U175,S551,Social,Instagram,Canada,Mobile,Pricing,4,288,0,New
2026-01-05,U1803,S5518,Direct,Website,Canada,Mobile,Home,1,225,0,New
2026-01-05,U1808,S5534,Organic,Google,UK,Tablet,Contact,1,220,1,New
2026-01-05,U1808,S5534,Organic,Google,UK,Tablet,Blog,2,82,1,New
2026-01-05,U1808,S5534,Organic,Google,UK,Tablet,Pricing,3,27,1,New
2026-01-05,U1808,S5534,Organic,Google,UK,Tablet,Checkout,4,298,1,New
2026-01-05,U177,S556,Organic,Google,UK,Desktop,Product,1,238,0,New
2026-01-05,U177,S556,Organic,Google,UK,Desktop,Blog,2,168,0,New
2026-01-05,U177,S556,Organic,Google,UK,Desktop,Pricing,3,132,0,New
2026-01-05,U177,S556,Organic,Google,UK,Desktop,Contact,4,42,0,New
2026-01-05,U1848,S5650,Organic,Google,Canada,Mobile,Checkout,1,99,0,New
2026-01-05,U1848,S5650,Organic,Google,Canada,Mobile,Blog,2,292,0,New
2026-01-05,U1848,S5650,Organic,Google,Canada,Mobile,Pricing,3,91,0,New
2026-01-05,U1848,S5650,Organic,Google,Canada,Mobile,Product,4,221,0,New
2026-01-05,U1861,S5691,Email,Newsletter,USA,Mobile,Checkout,1,20,0,Returning
2026-01-05,U1861,S5691,Email,Newsletter,USA,Mobile,Pricing,2,286,0,Returning
2026-01-05,U1861,S5691,Email,Newsletter,USA,Mobile,Product,3,151,0,Returning
2026-01-05,U1867,S5709,Email,Newsletter,Australia,Mobile,Contact,1,212,0,Returning
2026-01-05,U1867,S5709,Email,Newsletter,Australia,Mobile,Product,2,59,0,Returning
2026-01-05,U1867,S5709,Email,Newsletter,Australia,Mobile,Pricing,3,55,0,Returning
2026-01-05,U1867,S5709,Email,Newsletter,Australia,Mobile,Blog,4,80,0,Returning
2026-01-05,U1891,S5776,Direct,Website,Australia,Mobile,Product,1,170,0,New
2026-01-05,U184,S581,Email,Newsletter,UK,Mobile,Pricing,1,300,0,New
2026-01-05,U184,S581,Email,Newsletter,UK,Mobile,Contact,2,214,0,New
2026-01-05,U1925,S5871,Direct,Website,Australia,Mobile,Checkout,1,288,1,Returning
2026-01-05,U1925,S5871,Direct,Website,Australia,Mobile,Home,2,83,1,Returning
2026-01-05,U1925,S5871,Direct,Website,Australia,Mobile,Contact,3,264,1,Returning
2026-01-05,U1932,S5895,Organic,Google,Australia,Desktop,Blog,1,216,0,New
2026-01-05,U1932,S5895,Organic,Google,Australia,Desktop,Contact,2,218,0,New
2026-01-05,U1932,S5895,Organic,Google,Australia,Desktop,Product,3,53,0,New
2026-01-05,U1932,S5895,Organic,Google,Australia,Desktop,Pricing,4,21,0,New
2026-01-05,U1992,S6096,Social,Instagram,UK,Desktop,Checkout,1,284,1,New
2026-01-05,U1992,S6096,Social,Instagram,UK,Desktop,Home,2,236,1,New
2026-01-05,U19,S64,Organic,Google,Canada,Mobile,Pricing,1,291,0,Returning
2026-01-05,U19,S64,Organic,Google,Canada,Mobile,Home,2,58,0,Returning
2026-01-05,U225,S693,Referral,PartnerSite,USA,Mobile,Pricing,1,255,0,New
2026-01-05,U225,S693,Referral,PartnerSite,USA,Mobile,Home,2,284,0,New
2026-01-05,U225,S693,Referral,PartnerSite,USA,Mobile,Product,3,221,0,New
2026-01-05,U225,S693,Referral,PartnerSite,USA,Mobile,Blog,4,59,0,New
2026-01-05,U23,S72,Social,Instagram,India,Mobile,Checkout,1,38,1,New
2026-01-05,U252,S778,Social,Instagram,India,Mobile,Checkout,1,233,0,New
2026-01-05,U252,S778,Social,Instagram,India,Mobile,Home,2,168,0,New
2026-01-05,U262,S809,Social,Instagram,USA,Mobile,Contact,1,53,0,New
2026-01-05,U262,S809,Social,Instagram,USA,Mobile,Checkout,2,190,0,New
2026-01-05,U262,S809,Social,Instagram,USA,Mobile,Pricing,3,137,0,New
2026-01-05,U262,S809,Social,Instagram,USA,Mobile,Home,4,82,0,New
2026-01-05,U273,S844,Social,Instagram,Australia,Desktop,Pricing,1,187,0,New
2026-01-05,U273,S844,Social,Instagram,Australia,Desktop,Contact,2,243,0,New
2026-01-05,U291,S890,Email,Newsletter,USA,Mobile,Pricing,1,160,0,New
2026-01-05,U291,S890,Email,Newsletter,USA,Mobile,Home,2,157,0,New
2026-01-05,U291,S890,Email,Newsletter,USA,Mobile,Contact,3,187,0,New
2026-01-05,U291,S890,Email,Newsletter,USA,Mobile,Checkout,4,169,0,New
2026-01-05,U298,S911,Referral,PartnerSite,UK,Desktop,Contact,1,238,1,New
2026-01-05,U298,S911,Referral,PartnerSite,UK,Desktop,Product,2,213,1,New
2026-01-05,U298,S911,Referral,PartnerSite,UK,Desktop,Pricing,3,109,1,New
2026-01-05,U298,S911,Referral,PartnerSite,UK,Desktop,Checkout,4,253,1,New
2026-01-05,U32,S96,Email,Newsletter,Canada,Desktop,Blog,1,92,0,Returning
2026-01-05,U314,S979,Social,Instagram,UK,Desktop,Product,1,195,0,Returning
2026-01-05,U314,S979,Social,Instagram,UK,Desktop,Checkout,2,30,0,Returning
2026-01-05,U314,S979,Social,Instagram,UK,Desktop,Pricing,3,189,0,Returning
2026-01-05,U321,S998,Organic,Google,Australia,Mobile,Blog,1,158,0,New
2026-01-05,U321,S998,Organic,Google,Australia,Mobile,Product,2,265,0,New
2026-01-05,U321,S998,Organic,Google,Australia,Mobile,Contact,3,255,0,New
2026-01-06,U329,S1029,Direct,Website,USA,Mobile,Checkout,1,41,0,Returning
2026-01-06,U340,S1074,Email,Newsletter,Australia,Tablet,Pricing,1,83,0,New
2026-01-06,U376,S1187,Referral,PartnerSite,Australia,Desktop,Checkout,1,159,0,Returning
2026-01-06,U376,S1187,Referral,PartnerSite,Australia,Desktop,Contact,2,289,0,Returning
2026-01-06,U376,S1187,Referral,PartnerSite,Australia,Desktop,Pricing,3,267,0,Returning
2026-01-06,U376,S1187,Referral,PartnerSite,Australia,Desktop,Product,4,96,0,Returning
2026-01-06,U426,S1338,Organic,Google,UK,Desktop,Pricing,1,178,0,New
2026-01-06,U426,S1338,Organic,Google,UK,Desktop,Contact,2,117,0,New
2026-01-06,U426,S1338,Organic,Google,UK,Desktop,Product,3,23,0,New
2026-01-06,U426,S1338,Organic,Google,UK,Desktop,Home,4,192,0,New
2026-01-06,U437,S1376,Organic,Google,Australia,Mobile,Blog,1,239,0,New
2026-01-06,U437,S1376,Organic,Google,Australia,Mobile,Home,2,255,0,New
2026-01-06,U437,S1376,Organic,Google,Australia,Mobile,Pricing,3,258,0,New
2026-01-06,U437,S1376,Organic,Google,Australia,Mobile,Product,4,195,0,New
2026-01-06,U448,S1415,Referral,PartnerSite,USA,Mobile,Home,1,234,0,New
2026-01-06,U448,S1415,Referral,PartnerSite,USA,Mobile,Contact,2,273,0,New
2026-01-06,U448,S1415,Referral,PartnerSite,USA,Mobile,Product,3,35,0,New
2026-01-06,U6,S15,Social,Instagram,India,Mobile,Contact,1,112,1,New
2026-01-06,U6,S15,Social,Instagram,India,Mobile,Checkout,2,171,1,New
2026-01-06,U6,S15,Social,Instagram,India,Mobile,Home,3,98,1,New
2026-01-06,U6,S15,Social,Instagram,India,Mobile,Pricing,4,68,1,New
2026-01-06,U514,S1621,Email,Newsletter,Australia,Desktop,Blog,1,180,0,New
2026-01-06,U514,S1621,Email,Newsletter,Australia,Desktop,Contact,2,96,0,New
2026-01-06,U514,S1621,Email,Newsletter,Australia,Desktop,Home,3,273,0,New
2026-01-06,U514,S1621,Email,Newsletter,Australia,Desktop,Product,4,262,0,New
2026-01-06,U545,S1714,Organic,Google,Australia,Mobile,Contact,1,240,0,New
2026-01-06,U545,S1714,Organic,Google,Australia,Mobile,Blog,2,242,0,New
2026-01-06,U545,S1714,Organic,Google,Australia,Mobile,Home,3,96,0,New
2026-01-06,U558,S1756,Email,Newsletter,Australia,Desktop,Contact,1,89,0,Returning
2026-01-06,U558,S1756,Email,Newsletter,Australia,Desktop,Pricing,2,275,0,Returning
2026-01-06,U558,S1756,Email,Newsletter,Australia,Desktop,Product,3,107,0,Returning
2026-01-06,U647,S2031,Email,Newsletter,USA,Mobile,Checkout,1,86,1,New
2026-01-06,U647,S2031,Email,Newsletter,USA,Mobile,Home,2,149,1,New
2026-01-06,U654,S2055,Direct,Website,Canada,Mobile,Product,1,117,0,Returning
2026-01-06,U654,S2055,Direct,Website,Canada,Mobile,Home,2,136,0,Returning
2026-01-06,U654,S2055,Direct,Website,Canada,Mobile,Contact,3,120,0,Returning
2026-01-06,U654,S2055,Direct,Website,Canada,Mobile,Checkout,4,160,0,Returning
2026-01-06,U670,S2104,Organic,Google,UK,Mobile,Product,1,176,0,New
2026-01-06,U670,S2104,Organic,Google,UK,Mobile,Pricing,2,267,0,New
2026-01-06,U729,S2292,Social,Instagram,Australia,Mobile,Blog,1,159,0,New
2026-01-06,U729,S2292,Social,Instagram,Australia,Mobile,Pricing,2,279,0,New
2026-01-06,U765,S2419,Email,Newsletter,Australia,Mobile,Contact,1,27,0,New
2026-01-06,U765,S2419,Email,Newsletter,Australia,Mobile,Home,2,218,0,New
2026-01-06,U765,S2419,Email,Newsletter,Australia,Mobile,Checkout,3,143,0,New
2026-01-06,U765,S2419,Email,Newsletter,Australia,Mobile,Blog,4,243,0,New
2026-01-06,U817,S2573,Referral,PartnerSite,India,Desktop,Home,1,177,0,New
2026-01-06,U817,S2573,Referral,PartnerSite,India,Desktop,Contact,2,46,0,New
2026-01-06,U817,S2573,Referral,PartnerSite,India,Desktop,Pricing,3,104,0,New
2026-01-06,U821,S2582,Social,Instagram,UK,Mobile,Pricing,1,287,0,New
2026-01-06,U821,S2582,Social,Instagram,UK,Mobile,Home,2,122,0,New
2026-01-06,U821,S2582,Social,Instagram,UK,Mobile,Contact,3,234,0,New
2026-01-06,U856,S2676,Email,Newsletter,Canada,Mobile,Pricing,1,298,1,New
2026-01-06,U856,S2676,Email,Newsletter,Canada,Mobile,Checkout,2,196,1,New
2026-01-06,U860,S2686,Social,Instagram,Australia,Tablet,Contact,1,181,1,New
2026-01-06,U860,S2686,Social,Instagram,Australia,Tablet,Checkout,2,142,1,New
2026-01-06,U869,S2708,Direct,Website,USA,Mobile,Blog,1,80,1,New
2026-01-06,U869,S2708,Direct,Website,USA,Mobile,Product,2,69,1,New
2026-01-06,U869,S2708,Direct,Website,USA,Mobile,Contact,3,93,1,New
2026-01-06,U869,S2708,Direct,Website,USA,Mobile,Checkout,4,86,1,New
2026-01-06,U871,S2716,Social,Instagram,India,Desktop,Pricing,1,275,0,New
2026-01-06,U871,S2716,Social,Instagram,India,Desktop,Blog,2,123,0,New
2026-01-06,U918,S2844,Referral,PartnerSite,Canada,Mobile,Product,1,21,0,New
2026-01-06,U918,S2844,Referral,PartnerSite,Canada,Mobile,Home,2,126,0,New
2026-01-06,U918,S2844,Referral,PartnerSite,Canada,Mobile,Blog,3,102,0,New
2026-01-06,U918,S2844,Referral,PartnerSite,Canada,Mobile,Contact,4,177,0,New
2026-01-06,U927,S2882,Email,Newsletter,USA,Mobile,Blog,1,32,1,New
2026-01-06,U927,S2882,Email,Newsletter,USA,Mobile,Checkout,2,165,1,New
2026-01-06,U927,S2883,Direct,Website,India,Mobile,Contact,1,198,0,Returning
2026-01-06,U927,S2883,Direct,Website,India,Mobile,Pricing,2,156,0,Returning
2026-01-06,U927,S2883,Direct,Website,India,Mobile,Checkout,3,186,0,Returning
2026-01-06,U933,S2897,Email,Newsletter,UK,Mobile,Pricing,1,241,0,New
2026-01-06,U953,S2967,Email,Newsletter,USA,Mobile,Contact,1,265,0,New
2026-01-06,U953,S2967,Email,Newsletter,USA,Mobile,Blog,2,125,0,New
2026-01-06,U953,S2967,Email,Newsletter,USA,Mobile,Product,3,144,0,New
2026-01-06,U953,S2967,Email,Newsletter,USA,Mobile,Home,4,160,0,New
2026-01-06,U960,S2986,Social,Instagram,Australia,Desktop,Home,1,143,1,New
2026-01-06,U960,S2986,Social,Instagram,Australia,Desktop,Checkout,2,202,1,New
2026-01-06,U976,S3031,Social,Instagram,Canada,Mobile,Blog,1,183,0,New
2026-01-06,U1014,S3152,Referral,PartnerSite,Australia,Mobile,Pricing,1,235,0,Returning
2026-01-06,U1027,S3189,Referral,PartnerSite,USA,Desktop,Contact,1,59,0,New
2026-01-06,U1027,S3189,Referral,PartnerSite,USA,Desktop,Checkout,2,214,0,New
2026-01-06,U1058,S3274,Direct,Website,Australia,Desktop,Home,1,142,0,New
2026-01-06,U1058,S3274,Direct,Website,Australia,Desktop,Contact,2,199,0,New
2026-01-06,U1058,S3274,Direct,Website,Australia,Desktop,Product,3,163,0,New
2026-01-06,U99,S331,Email,Newsletter,India,Mobile,Checkout,1,53,0,New
2026-01-06,U99,S331,Email,Newsletter,India,Mobile,Home,2,138,0,New
2026-01-06,U99,S331,Email,Newsletter,India,Mobile,Contact,3,63,0,New
2026-01-06,U1083,S3352,Direct,Website,Canada,Mobile,Contact,1,179,0,New
2026-01-06,U1083,S3352,Direct,Website,Canada,Mobile,Blog,2,170,0,New
2026-01-06,U100,S336,Social,Instagram,Australia,Mobile,Checkout,1,161,1,New
2026-01-06,U1096,S3389,Referral,PartnerSite,UK,Desktop,Pricing,1,187,0,Returning
2026-01-06,U1096,S3389,Referral,PartnerSite,UK,Desktop,Contact,2,298,0,Returning
2026-01-06,U1096,S3389,Referral,PartnerSite,UK,Desktop,Product,3,136,0,Returning
2026-01-06,U1100,S3394,Social,Instagram,Australia,Desktop,Product,1,151,0,New
2026-01-06,U1100,S3394,Social,Instagram,Australia,Desktop,Home,2,55,0,New
2026-01-06,U1100,S3394,Social,Instagram,Australia,Desktop,Contact,3,264,0,New
2026-01-06,U1100,S3394,Social,Instagram,Australia,Desktop,Pricing,4,28,0,New
2026-01-06,U1107,S3415,Social,Instagram,Canada,Mobile,Home,1,155,0,New
2026-01-06,U1149,S3533,Direct,Website,India,Desktop,Contact,1,77,0,New
2026-01-06,U1149,S3533,Direct,Website,India,Desktop,Product,2,156,0,New
2026-01-06,U1149,S3533,Direct,Website,India,Desktop,Blog,3,275,0,New
2026-01-06,U107,S357,Email,Newsletter,USA,Mobile,Checkout,1,137,0,New
2026-01-06,U107,S357,Email,Newsletter,USA,Mobile,Home,2,205,0,New
2026-01-06,U107,S357,Email,Newsletter,USA,Mobile,Contact,3,254,0,New
2026-01-06,U107,S357,Email,Newsletter,USA,Mobile,Pricing,4,245,0,New
2026-01-06,U1169,S3597,Social,Instagram,Australia,Mobile,Contact,1,175,0,New
2026-01-06,U1192,S3659,Email,Newsletter,USA,Mobile,Blog,1,105,0,New
2026-01-06,U1192,S3659,Email,Newsletter,USA,Mobile,Contact,2,79,0,New
2026-01-06,U1192,S3659,Email,Newsletter,USA,Mobile,Product,3,53,0,New
2026-01-06,U1192,S3659,Email,Newsletter,USA,Mobile,Home,4,240,0,New
2026-01-06,U1211,S3722,Direct,Website,UK,Desktop,Contact,1,164,0,New
2026-01-06,U1211,S3722,Direct,Website,UK,Desktop,Pricing,2,262,0,New
